race year,age group,gender,city,latitude,longitude,name
2005,other,female,Alfortville,48.80093,2.4223169999999996,1
2005,other,female,Metz,49.1193089,6.1757155999999975,1
2005,other,female,Milvignes,46.966871399999995,6.8589727,1
2005,other,female,Miécourt,47.42751,7.173719900000001,1
2005,other,female,Mont-sur-Rolle,46.469304799999996,6.3405435999999975,1
2005,other,female,Montreux,46.4312213,6.9106799,1
2005,other,female,Montreux,46.4458626,6.9100661999999975,1
2005,other,female,Lausen,47.472916299999994,7.759395499999999,1
2005,other,female,L'Abbaye,46.6210206,6.2706192000000005,1
2005,other,female,Froideville,46.601503,6.6822073,1
2005,other,female,Köniz,46.925634,7.416720599999999,1
2005,other,female,Genthod,46.264404799999994,6.1546616,1
2005,other,female,Gerzensee,46.83885679999999,7.544455499999999,1
2005,other,female,Gex,46.334190899999996,6.058036,1
2005,other,female,Gorizia,45.94018120000001,13.6201754,1
2005,other,female,Grancy,46.5920275,6.4642847,1
2005,other,female,Gundershoffen,48.906357,7.659777,1
2005,other,female,Gurmels,46.8925653,7.1712013999999975,1
2005,other,female,Henstedt-Ulzburg,53.7905005,9.9804998,1
2005,other,female,Herrliberg,47.2895818,8.613425699999999,1
2005,other,female,Houilles,48.926916,2.1888799999999997,1
2005,other,female,Hüttikon,47.4445367,8.386821300000001,1
2005,other,female,Jens,46.60409689999999,-113.0061652,1
2005,other,female,Kappel am Albis,47.2273614,8.5268129,1
2005,other,female,Kirchberg,47.0864542,7.5838975999999985,1
2005,other,female,Kirti Nagar,28.638648,77.134282,1
2005,other,female,Kriens,47.034197799999994,8.277255199999999,1
2005,other,female,Köniz,46.91008,7.4150876000000014,1
2005,other,female,Épinal,48.17240200000001,6.449403,1
2005,other,male,Lausanne,46.5196535,6.6322734,74
2005,other,male,Geneva,46.2043907,6.1431577000000015,21
2005,other,male,Pully,46.50926810000001,6.6654949000000006,15
2005,other,male,Vevey,46.4628333,6.8419191999999995,13
2005,other,male,Renens,46.533809999999995,6.5913699999999995,12
2005,other,male,Bern,46.9479739,7.447446799999999,11
2005,other,male,Bourg-en-Lavaux,46.5030476,6.7215735999999975,10
2005,other,male,Zürich,47.37688660000001,8.541694,10
2005,other,male,Yverdon-les-Bains,46.77847360000001,6.641183,9
2005,other,male,Lutry,46.508880299999994,6.682763799999999,8
2005,other,male,Saint-Légier-La Chiésaz,46.47171849999999,6.876770899999999,8
2005,other,male,Ecublens,46.52963629999999,6.5615251999999975,8
2005,other,male,Monthey,46.252187299999996,6.9469598,7
2005,other,male,Jongny,46.48264529999999,6.8470796,7
2005,other,male,Préverenges,46.5175835,6.5252681999999975,7
2005,other,male,Épalinges,46.54885729999999,6.6741990000000015,7
2005,other,male,Romanel-sur-Lausanne,46.5630648,6.6039449999999995,6
2005,other,male,La Chaux-de-Fonds,47.10348920000001,6.832783800000001,6
2005,other,male,Morges,46.50881270000001,6.4961300999999985,6
2005,other,male,Pontarlier,46.904103899999996,6.3542419999999975,6
2005,other,male,Meyrin,46.228320399999994,6.070988,6
2005,other,male,Cheseaux-sur-Lausanne,46.585452000000004,6.6047712,5
2005,other,male,Nyon,46.3832683,6.2347852,5
2005,other,male,Remicourt,48.287338,6.057081,5
2005,other,male,Longevilles-Mont-d'Or,46.7509844,6.3095244999999975,5
2005,other,male,Cambronne-lès-Ribécourt,49.502688,2.9091150000000003,5
2005,other,male,Crissier,46.55186870000001,6.5743458,5
2005,other,male,Prilly,46.534644899999996,6.6052401,5
2005,other,male,Portland,45.565921,-122.60666270000002,5
2005,other,male,Le Mont-sur-Lausanne,46.55331229999999,6.6339915,5
2005,other,male,Blonay,46.4647104,6.894653599999999,5
2005,other,male,Sion,46.23157970000001,7.3627334000000015,4
2005,other,male,Corseaux,46.4702528,6.828997099999999,4
2005,other,male,Bussigny-près-Lausanne,46.5517429,6.558615,4
2005,other,male,Belmont-sur-Lausanne,46.51912670000001,6.678912299999999,4
2005,other,male,Versoix,46.2876938,6.165781299999999,4
2005,other,male,Jouxtens-Mézery,46.55043,6.5987399999999985,4
2005,other,male,Neuchâtel,46.989987400000004,6.929273200000001,4
2005,other,male,Leysin,46.343563399999994,7.012033,4
2005,other,male,Basel,47.5595986,7.5885761,4
2005,other,male,Échallens,46.641099600000004,6.6344508000000015,4
2005,other,male,Passy,45.923392,6.684919,4
2005,other,male,Aubonne,46.495329100000006,6.3918325,4
2005,other,male,Lancy,46.192310600000006,6.1155846999999985,4
2005,other,male,Grand-Saconnex,46.2331904,6.1231633,3
2005,other,male,Crozet,38.0695815,-78.700575,3
2005,other,male,Vessy,46.1723065,6.1585823,3
2005,other,male,Paris,48.856614,2.3522218999999995,3
2005,other,male,Vallorbe,46.71199650000001,6.3791101999999995,3
2005,other,male,Paudex,46.5051579,6.6723034,3
2005,other,male,Peißenberg,47.78632760000001,11.060469300000001,3
2005,other,male,Denges,46.529121,6.540508,3
2005,other,male,Cugy,46.5851396,6.640292899999999,3
2005,other,male,Gland,46.4203001,6.2698809,3
2005,other,male,Lancy,46.188516799999995,6.1144545999999975,3
2005,other,male,Durham,36.0163,-78.888622,3
2005,other,male,Savigny-le-Temple,48.59585999999999,2.580987,3
2005,other,male,Savigny,46.5383864,6.7321079,3
2005,other,male,Satigny,46.215764,6.0332425,3
2005,other,male,La Tour-de-Peilz,46.4533165,6.8612781,3
2005,other,male,Ra'anana,32.184781,34.871326,3
2005,other,male,Hüttikon,47.4445367,8.386821300000001,3
2005,other,male,Gex,46.334190899999996,6.058036,3
2005,other,male,Burgdorf,45.277122999999996,-115.9129022,3
2005,other,male,Sayat,45.8265249,3.052526,3
2005,other,male,Wädenswil,47.22968710000001,8.6718189,3
2005,other,male,Brampton,43.7281404,-79.71201629999999,3
2005,other,male,Assens,55.27022629999999,9.900818800000001,3
2005,other,male,Visp,46.2947277,7.882120400000002,3
2005,other,male,Besançon,47.237829,6.0240538999999975,3
2005,other,male,Ballaigues,46.729688700000004,6.4159235999999975,3
2005,other,male,Biel/Bienne,47.1367785,7.2467909,3
2005,other,male,Sion,46.2331221,7.360625999999999,2
2005,other,male,Vétraz-Monthoux,46.174611,6.258241,2
2005,other,male,Kappel am Albis,47.2273614,8.5268129,2
2005,other,male,Bartlesville,36.750456299999996,-95.9779569,2
2005,other,male,Jenkintown,40.09903449999999,-75.12557029999998,2
2005,other,male,Horebeke,50.8372,3.6867199999999998,2
2005,other,male,Riehen,47.58482739999999,7.6499111000000015,2
2005,other,male,Soultz-sous-Forêts,48.935478,7.8828210000000025,2
2005,other,male,Herlies,50.576693,2.854574,2
2005,other,male,Gorgier,46.90116,6.7858899999999975,2
2005,other,male,Gingins,46.4109047,6.1785860999999995,2
2005,other,male,Gilly,37.002503000000004,-83.0988974,2
2005,other,male,Fribourg,46.8064773,7.1619718999999975,2
2005,other,male,Founex,46.3328701,6.192647,2
2005,other,male,Forel,46.5404339,6.7694712,2
2005,other,male,Saint-Prex,46.4829113,6.4583435000000025,2
2005,other,male,Küsnacht,47.32478589999999,8.6532444,2
2005,other,male,Salt Lake City,40.7679442,-111.89061880000001,2
2005,other,male,Bernex,46.1771419,6.0764849000000005,2
2005,other,male,Divonne-les-Bains,46.358168,6.136039999999999,2
2005,other,male,Bettens,46.62798890000001,6.5773316999999984,2
2005,other,male,Senarclens,46.6003663,6.4869682,2
2005,other,male,Vétroz,46.2257544,7.2819705999999975,2
2005,other,male,Ebikon,47.081318100000004,8.3407402,2
2005,other,male,Bevaix,46.93074489999999,6.8151886999999975,2
2005,other,male,Dole,47.09534,5.49081,2
2005,other,male,Sainte-Croix,46.8217968,6.5022221999999985,2
2005,other,male,Villars-sur-Glâne,46.7931801,7.1237822,2
2005,other,male,Baisieux,50.609889,3.2381759999999997,2
2005,other,male,Échichens,46.5260528,6.498251199999999,2
2005,other,male,Montreux,46.4458626,6.9100661999999975,2
2005,other,male,Montreux,46.432164,6.9255565,2
2005,other,male,Montreux,46.4312213,6.9106799,2
2005,other,male,Montpreveyres,46.582120700000004,6.7408098,2
2005,other,male,Moutier,47.2782749,7.371665600000001,2
2005,other,male,Montilliez,46.63767,6.66287,2
2005,other,male,Muri,47.2735792,8.341556599999999,2
2005,other,male,Montbéliard,47.510356,6.798466,2
2005,other,male,Mönchaltorf,47.309886299999995,8.721497399999999,2
2005,other,male,Nivå,55.93207899999999,12.507951,2
2005,other,male,Éclépens,46.6525234,6.529665899999999,2
2005,other,male,Madrid,40.4167754,-3.7037902000000003,2
2005,other,male,Lussy-sur-Morges,46.5039593,6.450199599999999,2
2005,other,male,Orbe,46.72933010000001,6.5323588,2
2005,other,male,Steffisburg,46.7788438,7.6347831999999975,2
2005,other,male,Oron-la-Ville,46.5714166,6.8278795,2
2005,other,male,Ligny-en-Barrois,48.68827,5.32397,2
2005,other,male,Pampigny,46.580344000000004,6.4274859000000015,2
2005,other,male,Échandens,46.53520220000001,6.5418995,2
2005,other,male,Annecy,45.89908870000001,6.129541099999999,2
2005,other,male,Argentan,48.744001000000004,-0.016566,2
2005,other,male,Penthalaz,46.6097989,6.5254401999999985,2
2005,other,male,Plan-les-Ouates,46.166807500000004,6.1145793,2
2005,other,male,Laviron,47.256082899999996,6.553057,2
2005,other,male,Lausanne,46.55426,6.696389999999999,2
2005,other,male,Porrentruy,47.416647,7.0765657000000015,2
2005,other,male,Athis-Mons,48.709297899999996,2.38479,2
2005,other,male,Zaandam,52.442314100000004,4.8305685999999985,2
2005,other,male,Denges,46.5248345,6.5414283000000015,2
2005,other,male,Goumoens-la-Ville,46.657950299999996,6.604886099999999,2
2005,other,male,Lully,46.50538,6.4653545999999995,2
2005,other,male,Cressier,47.050861,7.037362399999999,2
2005,other,male,Vaulion,46.6879021,6.3889387000000015,2
2005,other,male,Corcelles-Cormondrèche,46.98504000000001,6.8723478,2
2005,other,male,Vouvry,46.3363829,6.891011199999999,2
2005,other,male,Carouge,46.1829674,6.1378539000000005,2
2005,other,male,Cortaillod,46.9431271,6.8467863,2
2005,other,male,Thônex,46.19283739999999,6.202767,2
2005,other,male,Champagnole,46.746091,5.905724999999999,2
2005,other,male,Chexbres,46.481691999999995,6.778807799999999,2
2005,other,male,Crans-Montana,46.3425654,7.4984389999999985,2
2005,other,male,Clarens,-28.514357300000004,28.4104684,2
2005,other,male,Conthey,46.2244777,7.303512,2
2005,other,male,Bulle,46.6154512,7.0577267999999975,2
2005,other,male,Vichy,46.13185900000001,3.4254879999999996,2
2005,other,male,Vufflens-la-Ville,46.5787989,6.539418,2
2005,other,male,Wœrth,48.93889,7.747422999999999,1
2005,other,male,Paris,48.88237609999999,2.3822917,1
2005,other,male,Zollikofen,46.998256299999994,7.4513399000000025,1
2005,other,male,Urdorf,47.3867071,8.420693,1
2005,other,male,Valeyres-sous-Montagny,46.798933500000004,6.6088388999999985,1
2005,other,male,Peel,54.223735999999995,-4.6931221,1
2005,other,male,Payerne,46.8220266,6.9405663,1
2005,other,male,Zumikon,47.3298953,8.623968999999999,1
2005,other,male,Zweisimmen,46.5554638,7.3742738,1
2005,other,male,Vionnaz,46.31034349999999,6.90262,1
2005,other,male,Prévessin-Moëns,46.25449620000001,6.0679661,1
2005,other,male,Prévessin-Moëns,46.255038,6.0801678999999975,1
2005,other,male,Vantaa,60.276951200000006,24.809393399999998,1
2005,other,male,Paris,48.851009499999996,2.3350091,1
2005,other,male,Upplands Väsby,59.51961,17.92834,1
2005,other,male,Ottawa,45.348563299999995,-75.7391445,1
2005,other,male,Osthoffen,48.586132899999996,7.556355000000001,1
2005,other,male,Orsières,46.0282108,7.147099499999999,1
2005,other,male,Valbroye,46.76336,6.88765,1
2005,other,male,Penthéréaz,46.6818033,6.6037281000000005,1
2005,other,male,Presinge,46.21860299999999,6.2535282999999975,1
2005,other,male,Usingen,50.335312200000004,8.5320064,1
2005,other,male,Pratteln,47.5183198,7.691988900000001,1
2005,other,male,Prangins,46.3943352,6.2492927000000025,1
2005,other,male,Yerres,48.712858000000004,2.490967,1
2005,other,male,Uster,47.34827470000001,8.717873899999999,1
2005,other,male,Uster,47.3621387,8.7460515,1
2005,other,male,Port-Valais,46.36286,6.879465,1
2005,other,male,Uzwil,47.444579299999994,9.1412359,1
2005,other,male,Promasens,46.600001,6.816669,1
2005,other,male,Worben,47.098021,7.290355300000001,1
2005,other,male,Zermatt,46.0207133,7.749117000000001,1
2005,other,male,Prémontré,49.541922,3.411389,1
2005,other,male,Plymouth,41.95844570000001,-70.66726209999999,1
2005,other,male,Val-de-Travers,46.910069,6.5623245999999975,1
2005,other,male,Val-de-Travers,46.9262933,6.6324944000000015,1
2005,other,male,Pfäffikon,47.36616710000001,8.7866772,1
2005,other,male,Peseux,46.9880679,6.8908413,1
2005,other,male,Val-de-Travers,46.9023107,6.5808425999999995,1
2005,other,male,Onex,46.183541,6.1002345,1
2005,other,male,Vernier,46.2054365,6.0972475,1
2005,other,male,Écrouves,48.679797,5.842733,1
2005,other,male,Nanterre,48.892423,2.215331,1
2005,other,male,Münchenstein,47.522648499999995,7.615066099999999,1
2005,other,male,Épagny,45.93813,6.0909650000000015,1
2005,other,male,Münchenbuchsee,47.021621,7.450367,1
2005,other,male,Mühleberg,46.93212450000001,7.275501400000001,1
2005,other,male,Villeneuve-d'Ascq,50.6232523,3.1442651,1
2005,other,male,Mézières,46.5955273,6.7702883,1
2005,other,male,Männedorf,47.2574625,8.694673300000002,1
2005,other,male,Muttenz,47.5279292,7.6476369,1
2005,other,male,Muri bei Bern,46.9350521,7.498472799999999,1
2005,other,male,Villeneuve,46.396608,6.928768400000001,1
2005,other,male,Muhen,47.3323843,8.055530599999999,1
2005,other,male,Évian-les-Bains,46.401488,6.5909489999999975,1
2005,other,male,Vex,46.2113569,7.3982929,1
2005,other,male,Veyras,46.30452329999999,7.5389954,1
2005,other,male,Veyrier,46.1660489,6.178396999999999,1
2005,other,male,Vich,46.429035999999996,6.249499000000001,1
2005,other,male,Morzine,46.179192,6.708877,1
2005,other,male,Villars-Sainte-Croix,46.5679792,6.5612249999999985,1
2005,other,male,Naters,46.3239282,7.9916569000000015,1
2005,other,male,Neuvecelle,46.394984,6.612114,1
2005,other,male,Ormont-Dessous,46.347568100000004,7.0430927999999975,1
2005,other,male,New Ash Green,51.3616875,0.315171,1
2005,other,male,Vernier,46.2201404,6.1091731,1
2005,other,male,Vinelz,47.0356521,7.1093429000000015,1
2005,other,male,Onnion,46.17136499999999,6.4801718999999975,1
2005,other,male,Puisieulx,49.192625,4.113783,1
2005,other,male,Olten,47.3499624,7.903703399999999,1
2005,other,male,Ollon,46.30084,7.0428400999999985,1
2005,other,male,Versonnex,46.304598,6.0980419999999995,1
2005,other,male,Éclagnens,46.652198799999994,6.5924467,1
2005,other,male,Oftringen,47.3129528,7.9198654999999984,1
2005,other,male,Ochlenberg,47.149991899999996,7.736176899999998,1
2005,other,male,Obernau,50.66702799999999,7.569425300000002,1
2005,other,male,Obergoms,46.5065925,8.304800799999999,1
2005,other,male,Villette (Lavaux),46.4982915,6.7098149000000005,1
2005,other,male,Nynäshamn,58.90292600000001,17.9465288,1
2005,other,male,Nomain,50.499466999999996,3.248204,1
2005,other,male,Villeneuve-sur-Cher,47.0292249,2.222435,1
2005,other,male,Niederglatt,47.49048570000001,8.5033814,1
2005,other,male,Nice,39.123225299999994,-122.848327,1
2005,other,male,Newport Beach,33.607898799999994,-117.83018059999999,1
2005,other,male,Puidoux,46.49884520000001,6.7691772,1
2005,other,male,Stäfa,47.2392343,8.7351356,1
2005,other,male,Uetikon,47.2659401,8.676780699999998,1
2005,other,male,Seuzach,47.536482899999996,8.7363317,1
2005,other,male,Schönried,46.504166999999995,7.289443999999999,1
2005,other,male,Schaffhausen,47.6958897,8.6380489,1
2005,other,male,Morges,46.50794439999999,6.4965810999999976,1
2005,other,male,Savigny-sur-Clairis,48.075525,3.0917119,1
2005,other,male,Thusis,46.6960141,9.439494,1
2005,other,male,Saverne,48.741963,7.3616470000000005,1
2005,other,male,Torgon,46.314481,6.867559,1
2005,other,male,Sallanches,45.936661,6.6305568999999975,1
2005,other,male,Torrance,33.8252355,-118.3392547,1
2005,other,male,Saint-Savin,46.565319,0.8651949999999999,1
2005,other,male,Saint-Prest,48.493274,1.531332,1
2005,other,male,Tramelan,47.2235029,7.102975,1
2005,other,male,Saint-Pol-de-Léon,48.685113,-3.986533,1
2005,other,male,Treiten,47.01009970000001,7.1594435,1
2005,other,male,Saint-Paër,49.52309,0.8829079999999999,1
2005,other,male,Saint-Maur-des-Fossés,48.8029439,2.485429,1
2005,other,male,Saint-Martin,46.57671920000001,6.868821899999999,1
2005,other,male,Saint-Martin,46.57017000000001,6.88823,1
2005,other,male,Saint-Marcel-Bel-Accueil,45.648635,5.245341000000002,1
2005,other,male,Thonon-les-Bains,46.373565,6.4776349999999985,1
2005,other,male,Thoiry,46.236466,5.9799099999999985,1
2005,other,male,Saint-Laurent-Médoc,45.151241,-0.8220919999999999,1
2005,other,male,Sevran,48.93897,2.538716,1
2005,other,male,Støvring,56.88812420000001,9.8300453,1
2005,other,male,Ste. Genevieve,37.9369674,-90.1194868,1
2005,other,male,Vuisternens-en-Ogoz,46.7072449,7.0527766000000005,1
2005,other,male,Sévérac-l'Église,44.362404999999995,2.846292,1
2005,other,male,St Niklaus,46.17623320000001,7.804591699999999,1
2005,other,male,Spiegel BE,46.925,7.431667,1
2005,other,male,South Darenth,51.406046999999994,0.24936910000000004,1
2005,other,male,Tancua,46.536667,6.0146159999999975,1
2005,other,male,Soultz-Haut-Rhin,47.886348999999996,7.229983,1
2005,other,male,Vuadens,46.6180319,7.0250011999999975,1
2005,other,male,Soissons,49.376636,3.3234199999999996,1
2005,other,male,Sjuntorp,58.19767539999999,12.2346597,1
2005,other,male,Tavaux,47.036533,5.407559,1
2005,other,male,Sion,46.2315039,7.3618992,1
2005,other,male,Sint Kruis,51.2976628,3.5267915999999997,1
2005,other,male,Teufenthal,47.329831,8.1147283,1
2005,other,male,Shrewsbury,40.336087,-74.07418799999998,1
2005,other,male,Sherbrooke,45.423983,-71.9200352,1
2005,other,male,Shawinigan,46.523477,-72.75048170000002,1
2005,other,male,Wahlern,46.818454100000004,7.341120300000001,1
2005,other,male,Walchwil,47.100183,8.5162335,1
2005,other,male,Péron,46.188736999999996,5.927637,1
2005,other,male,Roanne,46.034432,4.0726949999999995,1
2005,other,male,Riggisberg,46.8101394,7.4783583,1
2005,other,male,Troistorrents,46.2312995,6.9194416,1
2005,other,male,Troistorrents,46.23624,6.8531999999999975,1
2005,other,male,Ried bei Kerzers,46.9557914,7.1856344,1
2005,other,male,Riddes,46.173143700000004,7.2225148999999975,1
2005,other,male,Rheinbach,50.625307,6.9477005000000025,1
2005,other,male,West Kingsdown,51.349025399999995,0.26036190000000003,1
2005,other,male,Rheinau,47.6433,8.60117,1
2005,other,male,Retzwiller,47.6308549,7.0935229999999985,1
2005,other,male,Tronget,46.420539,3.066237,1
2005,other,male,Trélex,46.4153505,6.204892099999999,1
2005,other,male,Wohlen,46.9704283,7.365855199999999,1
2005,other,male,Turgi,47.488797399999996,8.2547897,1
2005,other,male,Wohlen bei Bern,46.9678052,7.3774817,1
2005,other,male,Wolhusen,47.0586361,8.073163300000001,1
2005,other,male,Reinach,47.4906819,7.5894365000000015,1
2005,other,male,Strasbourg,48.5734053,7.752111299999997,1
2005,other,male,Ramsey,54.31823879999999,-4.376475399999999,1
2005,other,male,Worb,46.93011019999999,7.5635394,1
2005,other,male,Rimini,44.067828799999994,12.569515800000001,1
2005,other,male,Rochefort,45.936698,-0.961697,1
2005,other,male,Saint-Gingolph,46.39082399999999,6.8048265999999975,1
2005,other,male,Roggwil,47.2405859,7.823510400000001,1
2005,other,male,Wald,47.27713749999999,8.915560800000002,1
2005,other,male,Trimbach,48.939919,8.023009,1
2005,other,male,Saint-Genis,44.378344,5.766895,1
2005,other,male,Waldkirch,48.0914682,7.958646799999999,1
2005,other,male,Saint-Dizier,48.637692,4.947418,1
2005,other,male,Troinex,46.1640891,6.145070099999999,1
2005,other,male,Saint-Cyr-sur-Mer,43.182640899999996,5.7095709999999995,1
2005,other,male,Villars-sous-Yens,46.51018679999999,6.4287151000000025,1
2005,other,male,Saint-Cyr-sur-Menthon,46.275109,4.9727130000000015,1
2005,other,male,Wattignies,50.581494,3.044099,1
2005,other,male,Saint-Chamarand,44.678458,1.460766,1
2005,other,male,Saint-Aubin-en-Charollais,46.514376,4.2050919,1
2005,other,male,Saint-André-le-Gaz,45.546873,5.533803,1
2005,other,male,Saillon,46.1707092,7.1858418,1
2005,other,male,Rümligen,46.8303609,7.4950500999999985,1
2005,other,male,Rustington,50.8102528,-0.5013504,1
2005,other,male,Rothenburg ob der Tauber,49.3801834,10.1867388,1
2005,other,male,Ropraz,46.6152435,6.7515108999999995,1
2005,other,male,Webb City,37.14077959999999,-94.4782676,1
2005,other,male,Reichshoffen,48.933541,7.667646,1
2005,other,male,Aarau,47.390434,8.0457015,1
2005,other,male,Montévrain,48.874927,2.745977,1
2005,other,male,Montréal,45.4738833,-73.64425940000002,1
2005,other,male,Courmelles,49.34451,3.312118,1
2005,other,male,Courgevaux,46.9079196,7.1114289999999984,1
2005,other,male,Coulommiers,48.813071,3.083497,1
2005,other,male,Corsier-sur-Vevey,46.5120289,6.8901786,1
2005,other,male,Corsier-sur-Vevey,46.472524299999996,6.848285400000001,1
2005,other,male,Corpataux-Magnedens,46.74236370000001,7.096413099999999,1
2005,other,male,Corminboeuf,46.81115870000001,7.1058977,1
2005,other,male,Coppet,46.31661949999999,6.1935705,1
2005,other,male,Confignon,46.1740305,6.0835592000000025,1
2005,other,male,Colmar,48.079358899999995,7.358511999999997,1
2005,other,male,Collombey,46.2710282,6.9459482999999995,1
2005,other,male,Châtillon-sur-Seine,47.86045499999999,4.573714,1
2005,other,male,Châtillon-sur-Chalaronne,46.12446,4.952501,1
2005,other,male,Châtillon,48.804689,2.289387,1
2005,other,male,Châtel-Saint-Denis,46.5269159,6.9010894999999985,1
2005,other,male,Château-d’Œx,46.422290000000004,7.1087099999999985,1
2005,other,male,Château-d'Oex,46.4715174,7.1260113999999986,1
2005,other,male,Châbles,46.82561949999999,6.8077879,1
2005,other,male,Choulex,46.2233187,6.2244344000000025,1
2005,other,male,Chomérac,44.708143,4.661612,1
2005,other,male,Cholet,47.059407,-0.8797870000000001,1
2005,other,male,Chevru,48.736013,3.1943259999999998,1
2005,other,male,Chevigney,47.334137,5.590009999999999,1
2005,other,male,Chavornay,46.7088129,6.5707689,1
2005,other,male,Chavannes-près-Renens,46.531637599999996,6.5749695999999975,1
2005,other,male,Chavannes-le-Chêne,46.776923499999995,6.7778912999999985,1
2005,other,male,Chatou,48.896390999999994,2.160098,1
2005,other,male,Couzeix,45.877448,1.238798,1
2005,other,male,Crans-près-Céligny,46.3598471,6.206461900000001,1
2005,other,male,Crassier,46.3744662,6.1635803,1
2005,other,male,Domat/Ems,46.8336355,9.4473545,1
2005,other,male,Ernolsheim-Bruche,48.56462399999999,7.566008000000001,1
2005,other,male,Erlinsbach,47.4067819,8.011199900000001,1
2005,other,male,Elsau,47.4980584,8.7982546,1
2005,other,male,Eglisau,47.5762223,8.521980899999999,1
2005,other,male,Ecuvillens,46.750004,7.083334,1
2005,other,male,East Petersburg,40.0926311,-76.3481662,1
2005,other,male,E,51.455643200000004,7.011555199999999,1
2005,other,male,Düdingen,46.8464198,7.1910178999999985,1
2005,other,male,Dübendorf,47.397147600000004,8.618012799999999,1
2005,other,male,Downingtown,40.002121,-75.6988684,1
2005,other,male,Douvaine,46.302681,6.3086699999999984,1
2005,other,male,Domdidier,46.86706160000001,7.013540299999999,1
2005,other,male,Domarin,45.585654,5.245303,1
2005,other,male,Cruseilles,46.03376,6.106631,1
2005,other,male,Dollard-Des Ormeaux,45.4970033,-73.83384269999998,1
2005,other,male,Dijon,47.322047,5.04148,1
2005,other,male,Dietikon,47.4053885,8.39977,1
2005,other,male,Deuil-la-Barre,48.975751,2.3272339,1
2005,other,male,Derendingen,47.195243299999994,7.585593099999999,1
2005,other,male,Densbüren,47.45416270000001,8.0535125,1
2005,other,male,Denens,46.51844000000001,6.45656,1
2005,other,male,Delémont,47.365837,7.3451555000000015,1
2005,other,male,Davie,26.0908779,-80.2386121,1
2005,other,male,Céligny,46.350412799999994,6.1952523999999976,1
2005,other,male,Cugy,46.81474420000001,6.8916486999999975,1
2005,other,male,Crépy-en-Valois,49.2361549,2.890059,1
2005,other,male,Chanéaz,46.729668200000006,6.7426149,1
2005,other,male,Chantilly,38.8942786,-77.43109919999998,1
2005,other,male,Chamoson,46.2016649,7.225993700000001,1
2005,other,male,Asnières,49.196418,0.397719,1
2005,other,male,Beaverton,45.49341039999999,-122.82039809999999,1
2005,other,male,Bassersdorf,47.4434608,8.6287132,1
2005,other,male,Bardonnex,46.1503619,6.105264900000001,1
2005,other,male,Ban-de-Sapt,48.340111,7.0138737,1
2005,other,male,Balschwiller,47.669968,7.1702580000000005,1
2005,other,male,Ballens,46.5543525,6.3753084000000015,1
2005,other,male,Bagneux,48.796696000000004,2.31002,1
2005,other,male,Bagnes,46.049170000000004,7.265609999999999,1
2005,other,male,BN,50.737429999999996,7.0982068,1
2005,other,male,Avignon,43.9280365,4.8869871,1
2005,other,male,Auxerre,47.798202,3.573781,1
2005,other,male,Attalens,46.5103309,6.8485685,1
2005,other,male,Arzier-Le Muids,46.4575812,6.210099599999999,1
2005,other,male,Bellach,47.2130237,7.5002095,1
2005,other,male,Arbaz,46.2717615,7.3810394000000015,1
2005,other,male,Antony,48.759254999999996,2.302553,1
2005,other,male,Anières,46.2777904,6.224067900000001,1
2005,other,male,Amriswil,47.5449717,9.300240900000002,1
2005,other,male,Allaman,46.4709528,6.3957296999999995,1
2005,other,male,Alfortville,48.80093,2.4223169999999996,1
2005,other,male,Aix-en-Provence,43.529742,5.4474269999999985,1
2005,other,male,Aigle,46.3190253,6.9705660000000025,1
2005,other,male,Aeschi bei Spiez,46.658276799999996,7.6963225999999985,1
2005,other,male,Adlikon bei Andelfingen,47.5830535,8.6923294,1
2005,other,male,Adligenswil,47.071186,8.3647405,1
2005,other,male,Adelboden,46.4930889,7.559512299999999,1
2005,other,male,Belfaux,46.8221516,7.1043531,1
2005,other,male,Bellevue,47.6101497,-122.2015159,1
2005,other,male,Cham,49.223864299999995,12.6620845,1
2005,other,male,Boécourt,47.34802,7.2143604,1
2005,other,male,Challans,46.844828,-1.880412,1
2005,other,male,Cervito-Canfora,40.7800523,14.772763699999999,1
2005,other,male,Carrouge,46.6043933,6.7748157,1
2005,other,male,Budapest,47.497912,19.040235,1
2005,other,male,Buchegg,47.15038999999999,7.515409999999997,1
2005,other,male,Brütten,47.4730927,8.6778198,1
2005,other,male,Brunstatt,47.720382,7.316477999999999,1
2005,other,male,Bron,45.73331599999999,4.911926999999999,1
2005,other,male,Brig,46.315899200000004,7.9878208000000015,1
2005,other,male,Bretigny-sur-Morrens,46.5980923,6.6412460000000015,1
2005,other,male,Brent,32.9373463,-87.1647184,1
2005,other,male,Branges,46.645112,5.1744389,1
2005,other,male,Bournens,46.60419570000001,6.5636886999999975,1
2005,other,male,Bellinzona,46.19462160000001,9.024412400000001,1
2005,other,male,Bourgoin-Jallieu,45.597108,5.27212,1
2005,other,male,Boudry,46.9542921,6.8478409,1
2005,other,male,Boudevilliers,47.0256734,6.8891632,1
2005,other,male,Boppelsen,47.470279999999995,8.40219,1
2005,other,male,Bons-en-Chablais,46.264451,6.37031,1
2005,other,male,Bolligen,46.97562070000001,7.4971457999999975,1
2005,other,male,Bioley-Orjulaz,46.62119999999999,6.598140000000001,1
2005,other,male,Binningen,47.53786969999999,7.5709877999999975,1
2005,other,male,Biezwil,47.1138493,7.417210499999999,1
2005,other,male,Bex,46.24998470000001,7.014266399999999,1
